doid_code	doid_name	lead_snp	reported_symbols	mlog_pvalue	date	pubmed_id	upstream_gene	downstream_gene	containing_genes	reported_genes	cases	controls	samples	high_confidence	lead_chrom	lower_coord	upper_coord	locus
DOID:3312	bipolar disorder	rs13418455	Intergenic	6.0	2013-02-27	23453885	57703	101669767			6990.0	27888.0	34878.0	0	chr2	180698797	180938643	64
DOID:3312	bipolar disorder	rs17746001	Intergenic	6.522878745280337	2012-06-12	22688191	100873437	728081			836.0	2093.0	2929.0	0	chr4	180872718	180906412	65
DOID:3312	bipolar disorder	rs17746001	Intergenic	6.522878745280337	2012-06-12	22688191	100873437	728081			2111.0	2535.0	4646.0	0	chr4	180872718	180906412	65
DOID:3312	bipolar disorder	rs17746001	Intergenic	6.522878745280337	2012-06-12	22688191	100873437	728081			2111.0	2535.0	4646.0	0	chr4	180872718	180906412	65
DOID:3312	bipolar disorder	rs312273	Intergenic	5.045757490560675	2012-08-25	22925353			1272		2191.0	1434.0	3625.0	0	chr12	39486793	39664622	66
DOID:3312	bipolar disorder	rs7872515	ROR2	6.221848749616356	2012-06-12	22688191			10558	4920	2111.0	2535.0	4646.0	0	chr9	93738663	93917657	67
DOID:3312	bipolar disorder	rs7872515	SPTLC1	6.221848749616356	2012-06-12	22688191			10558	10558	2111.0	2535.0	4646.0	0	chr9	93738663	93917657	67
DOID:3312	bipolar disorder	rs7849973	Intergenic	5.096910013008057	2013-02-27	23453885			441389		6990.0	27888.0	34878.0	0	chr9	22745667	22902324	68
DOID:3312	bipolar disorder	rs1006737	CACNA1C	12.221848749616356	2013-11-26	24280982			775	775	4045.0	11180.0	15225.0	1	chr12	2162951	2284064	69
DOID:3312	bipolar disorder	rs1006737	DCP1B	8.301029995663981	2013-02-27	23453885			775	196513	6990.0	27888.0	34878.0	1	chr12	2162951	2284064	69
DOID:3312	bipolar disorder	rs1006737	CACNA1C	8.301029995663981	2013-02-27	23453885			775	775	6990.0	27888.0	34878.0	1	chr12	2162951	2284064	69
DOID:3312	bipolar disorder	rs4765913	CANCNA1C	7.698970004336019	2011-09-18	21926972			775		7481.0	9250.0	16731.0	1	chr12	2173633	2310725	69
DOID:3312	bipolar disorder	rs1006737	CACNA1C	7.522878745280337	2010-03-30	20351715			775	775	4387.0	7970.0	12357.0	1	chr12	2162951	2284064	69
DOID:3312	bipolar disorder	rs1006737	CACNA1C	7.154901959985742	2013-11-26	24280982			775	775	4045.0	11180.0	15225.0	0	chr12	2162951	2284064	69
DOID:3312	bipolar disorder	rs1006737	CACNA1C	7.154901959985742	2008-08-17	18711365			775	775	4387.0	6209.0	10596.0	0	chr12	2162951	2284064	69
DOID:3312	bipolar disorder	rs1006737	CACNA1C	5.698970004336019	2013-11-26	24280982			775	775	4045.0	11180.0	15225.0	0	chr12	2162951	2284064	69
DOID:3312	bipolar disorder	rs12618769	MGAT4A	6.0	2011-06-30	21738484			11320	11320	1190.0	401.0	1591.0	0	chr2	98390151	98627828	70
DOID:3312	bipolar disorder	rs12617721	INPP4A	5.154901959985743	2012-10-23	23092984			3631	3631	2196.0	8148.0	10344.0	0	chr2	98367835	98627828	70
DOID:3312	bipolar disorder	rs10896135	GAL3ST3	6.698970004336019	2011-09-18	21926972			79703	89792	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	PACS1	6.698970004336019	2011-09-18	21926972			79703	55690	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	SF3B2	6.698970004336019	2011-09-18	21926972			79703	10992	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	ACTN3	6.698970004336019	2011-09-18	21926972			79703	89	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	B3GNT1	6.698970004336019	2011-09-18	21926972			79703		7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	BBS1	6.698970004336019	2011-09-18	21926972			79703	582	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	BRMS1	6.698970004336019	2011-09-18	21926972			79703	25855	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	C11orf80	6.698970004336019	2011-09-18	21926972			79703	79703	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	C11orf86	6.698970004336019	2011-09-18	21926972			79703	254439	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	CCDC87	6.698970004336019	2011-09-18	21926972			79703	55231	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	CCS	6.698970004336019	2011-09-18	21926972			79703	9973	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	CD248	6.698970004336019	2011-09-18	21926972			79703	57124	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	CNIH2	6.698970004336019	2011-09-18	21926972			79703	254263	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	CTSF	6.698970004336019	2011-09-18	21926972			79703	8722	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	DPP3	6.698970004336019	2011-09-18	21926972			79703	10072	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	KLC2	6.698970004336019	2011-09-18	21926972			79703	64837	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	LRFN4	6.698970004336019	2011-09-18	21926972			79703	78999	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	MRPL11	6.698970004336019	2011-09-18	21926972			79703	65003	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	NPAS4	6.698970004336019	2011-09-18	21926972			79703	266743	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	PC	6.698970004336019	2011-09-18	21926972			79703	5091	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	PELI3	6.698970004336019	2011-09-18	21926972			79703	246330	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	RAB1B	6.698970004336019	2011-09-18	21926972			79703	81876	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	RBM14	6.698970004336019	2011-09-18	21926972			79703	10432	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	RBM4	6.698970004336019	2011-09-18	21926972			79703	5936	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	RBM4B	6.698970004336019	2011-09-18	21926972			79703	83759	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	RCE1	6.698970004336019	2011-09-18	21926972			79703	9986	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	RIN1	6.698970004336019	2011-09-18	21926972			79703	9610	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	SLC29A2	6.698970004336019	2011-09-18	21926972			79703	3177	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	SPTBN2	6.698970004336019	2011-09-18	21926972			79703	6712	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	SYT12	6.698970004336019	2011-09-18	21926972			79703	91683	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	TMEM151A	6.698970004336019	2011-09-18	21926972			79703	256472	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	YIF1A	6.698970004336019	2011-09-18	21926972			79703	10897	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs10896135	ZDHHC24	6.698970004336019	2011-09-18	21926972			79703	254359	7481.0	9250.0	16731.0	0	chr11	65827460	66429655	71
DOID:3312	bipolar disorder	rs2242663	NR	6.0	2009-05-05	19416921			8722		3683.0	14507.0	18190.0	0	chr11	65971999	66429655	71
DOID:3312	bipolar disorder	rs7247513	NR	5.698970004336019	2011-02-01	21254220			57474		1868.0	2938.0	4806.0	0	chr19	12522922	12629391	72
DOID:3312	bipolar disorder	rs159788	Intergenic	5.154901959985743	2013-02-27	23453885	146	128668			6990.0	27888.0	34878.0	0	chr20	4274696	4300104	73
DOID:3312	bipolar disorder	rs17040430	CMKLR1	6.045757490560675	2012-06-12	22688191	1240	11153		1240	836.0	2093.0	2929.0	0	chr12	107236388	107387357	74
DOID:3312	bipolar disorder	rs11152369	TCF4	6.698970004336019	2013-02-27	23453885			6925	6925	6990.0	27888.0	34878.0	0	chr18	51039648	51662067	75
DOID:3312	bipolar disorder	rs17662626	PCGEM1	7.301029995663981	2013-02-27	23453885	100271070	343981		64002	6990.0	27888.0	34878.0	1	chr2	193623596	193692866	76
DOID:3312	bipolar disorder	rs2962370	BASP1	5.301029995663981	2012-10-23	23092984				10409	2196.0	8148.0	10344.0	0	chr5	17262961	17276168	77
DOID:3312	bipolar disorder	rs2962370	BASP1	5.301029995663981	2012-10-23	23092984			285696	10409	2196.0	8148.0	10344.0	0	chr5	17262961	17276168	77
DOID:3312	bipolar disorder	rs6122972	PARD6B	5.522878745280337	2011-07-19	21771265	84612	55653		84612	188.0	376.0	564.0	0	chr20	48699330	48819186	78
DOID:3312	bipolar disorder	rs2245641	TTC39B	5.698970004336019	2012-08-25	22925353	158219	286348		158219	2191.0	1434.0	3625.0	0	chr9	15299928	15299928	79
DOID:3312	bipolar disorder	rs9995093	PIGY	5.154901959985743	2012-08-25	22925353			101929118	84992	2191.0	1434.0	3625.0	0	chr4	89303932	89454373	80
DOID:3312	bipolar disorder	rs2058710	ADAM23	5.045757490560675	2012-06-12	22688191			101669764	8745	2111.0	2535.0	4646.0	0	chr2	206796799	206943760	81
DOID:3312	bipolar disorder	rs2058710	GPR1	5.045757490560675	2012-06-12	22688191			101669764	2825	2111.0	2535.0	4646.0	0	chr2	206796799	206943760	81
DOID:3312	bipolar disorder	rs2058710	ZDBF2	5.045757490560675	2012-06-12	22688191			101669764	57683	2111.0	2535.0	4646.0	0	chr2	206796799	206943760	81
DOID:3312	bipolar disorder	rs62110082	NR	6.0	2013-12-10	24322204	2359	84765			388.0	1020.0	1408.0	0	chr19	56980772	57030453	82
DOID:3312	bipolar disorder	rs10873998	ELTD1	5.3979400086720375	2013-02-27	23453885	100130630	64123		64123	6990.0	27888.0	34878.0	0	chr1	79035840	79057996	83
DOID:3312	bipolar disorder	rs1064395	NCAN	8.698970004336019	2011-02-23	21353194			1463	1463	682.0	1300.0	1982.0	1	chr19	19211103	19586456	84
DOID:3312	bipolar disorder	rs2011503	NCAN	7.045757490560675	2014-03-11	24618891			23383	1463	9747.0	14278.0	24025.0	0	chr19	19211103	19642917	84
DOID:3312	bipolar disorder	rs3744728	WSC domain containing 1	5.522878745280337	2012-10-23	23092984	23302	100132641			2196.0	8148.0	10344.0	0	chr17	6023042	6042973	85
DOID:3312	bipolar disorder	rs2989476	NR	5.698970004336019	2011-02-01	21254220	100421185	4774			1868.0	2938.0	4806.0	0	chr1	60759161	60895616	86
DOID:3312	bipolar disorder	rs2989476	NFIA	5.522878745280337	2011-06-30	21738484	100421185	4774		4774	1190.0	401.0	1591.0	0	chr1	60759161	60895616	86
DOID:3312	bipolar disorder	rs17826816	ADCY2	8.0	2014-03-11	24618891			108	108	9747.0	14278.0	24025.0	1	chr5	7546177	7636156	87
DOID:3312	bipolar disorder	rs72977016	TRIM42	8.154901959985743	2013-12-10	24322204			102724068	287015	388.0	1020.0	1408.0	1	chr3	141852702	141852702	88
DOID:3312	bipolar disorder	rs16875288	ADAMTS16	7.221848749616356	2013-09-13	24039173			170690	170690			2246.0	0	chr5	5345190	5360925	89
DOID:3312	bipolar disorder	rs7565792	NR	5.154901959985743	2013-02-27	23453885	3344	129285			6990.0	27888.0	34878.0	0	chr2	48503209	48503209	90
DOID:3312	bipolar disorder	rs7221595	ANKFY1	5.301029995663981	2013-09-13	24039173			23140	51479			2246.0	0	chr17	3827295	4220232	91
DOID:3312	bipolar disorder	rs7221595	CYB5D2	5.301029995663981	2013-09-13	24039173			23140	124936			2246.0	0	chr17	3827295	4220232	91
DOID:3312	bipolar disorder	rs7221595	ZZEF1	5.301029995663981	2013-09-13	24039173			23140	23140			2246.0	0	chr17	3827295	4220232	91
DOID:3312	bipolar disorder	rs4075511	Intergenic	5.522878745280337	2012-02-22	22365631	3790	57665			1263.0	1434.0	2697.0	0	chr2	18080698	18138090	92
DOID:3312	bipolar disorder	rs4262150	NMUR2	5.154901959985743	2012-06-12	22688191			101927134	56923	2111.0	2535.0	4646.0	0	chr5	151868464	152340687	93
DOID:3312	bipolar disorder	rs6124684	SERINC3	5.045757490560675	2012-08-25	22925353			3787	10955	2191.0	1434.0	3625.0	0	chr20	43037112	43155431	94
DOID:3312	bipolar disorder	rs253959	COMMD10	5.096910013008057	2012-06-12	22688191			51397	51397	2111.0	2535.0	4646.0	0	chr5	115439207	115753690	95
DOID:3312	bipolar disorder	rs2535629	ITIH3	11.522878745280336	2013-02-27	23453885			3699	3699	6990.0	27888.0	34878.0	1	chr3	52511554	52830269	96
DOID:3312	bipolar disorder	rs7618915	Intergenic	9.522878745280336	2011-12-20	22182935			101929054		5568.0	7187.0	12755.0	1	chr3	52216875	52753387	96
DOID:3312	bipolar disorder	rs7618915	Intergenic	9.522878745280336	2011-12-20	22182935					5568.0	7187.0	12755.0	1	chr3	52216875	52753387	96
DOID:3312	bipolar disorder	rs2710323	ITIH1	7.522878745280337	2013-10-29	24166486			3697	3697	11985.0	34676.0	46661.0	1	chr3	52515813	52866610	96
DOID:3312	bipolar disorder	rs1042779	ITIH1	6.698970004336019	2009-05-05	19416921			3697	3697	3683.0	14507.0	18190.0	0	chr3	52425083	52822641	96
DOID:3312	bipolar disorder	rs1042779	NEK4	6.698970004336019	2009-05-05	19416921			3697	6787	3683.0	14507.0	18190.0	0	chr3	52425083	52822641	96
DOID:3312	bipolar disorder	rs10865974	PBRM1	5.698970004336019	2012-10-23	23092984				55193	2196.0	8148.0	10344.0	0	chr3	52254634	52813442	96
DOID:3312	bipolar disorder	rs10865974	GNL3	5.698970004336019	2012-10-23	23092984				26354	2196.0	8148.0	10344.0	0	chr3	52254634	52813442	96
DOID:3312	bipolar disorder	rs10865974	PBRM1	5.698970004336019	2012-10-23	23092984			55193	55193	2196.0	8148.0	10344.0	0	chr3	52254634	52813442	96
DOID:3312	bipolar disorder	rs10865974	GNL3	5.698970004336019	2012-10-23	23092984			55193	26354	2196.0	8148.0	10344.0	0	chr3	52254634	52813442	96
DOID:3312	bipolar disorder	rs736408	ITIH1	5.698970004336019	2011-09-18	21926972			3699	3697	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	NEK4	5.698970004336019	2011-09-18	21926972			3699	6787	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	PBRM1	5.698970004336019	2011-09-18	21926972			3699	55193	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	ALAS1	5.698970004336019	2011-09-18	21926972			3699	211	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	BAP1	5.698970004336019	2011-09-18	21926972			3699	8314	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	DNAH1	5.698970004336019	2011-09-18	21926972			3699	25981	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	GLT8D1	5.698970004336019	2011-09-18	21926972			3699	55830	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	GLYCTK	5.698970004336019	2011-09-18	21926972			3699	132158	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	GNL3	5.698970004336019	2011-09-18	21926972			3699	26354	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	ITIH3	5.698970004336019	2011-09-18	21926972			3699	3699	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	ITIH4	5.698970004336019	2011-09-18	21926972			3699	3700	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	LOC440957	5.698970004336019	2011-09-18	21926972			3699		7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	MUSTN1	5.698970004336019	2011-09-18	21926972			3699	389125	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	NISCH	5.698970004336019	2011-09-18	21926972			3699	11188	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	NT5DC2	5.698970004336019	2011-09-18	21926972			3699	64943	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	PHF7	5.698970004336019	2011-09-18	21926972			3699	51533	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	PPM1M	5.698970004336019	2011-09-18	21926972			3699	132160	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	PRKCD	5.698970004336019	2011-09-18	21926972			3699	5580	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	RFT1	5.698970004336019	2011-09-18	21926972			3699	91869	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	SEMA3G	5.698970004336019	2011-09-18	21926972			3699	56920	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	SFMBT1	5.698970004336019	2011-09-18	21926972			3699	51460	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	SNORD19	5.698970004336019	2011-09-18	21926972			3699	692089	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	SNORD19B	5.698970004336019	2011-09-18	21926972			3699	100113381	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	SNORD69	5.698970004336019	2011-09-18	21926972			3699	692109	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	SPCS1	5.698970004336019	2011-09-18	21926972			3699	28972	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	STAB1	5.698970004336019	2011-09-18	21926972			3699	23166	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	TLR9	5.698970004336019	2011-09-18	21926972			3699	54106	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	TMEM110	5.698970004336019	2011-09-18	21926972			3699	375346	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	TNNC1	5.698970004336019	2011-09-18	21926972			3699	7134	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	TWF2	5.698970004336019	2011-09-18	21926972			3699	11344	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs736408	WDR82	5.698970004336019	2011-09-18	21926972			3699	80335	7481.0	9250.0	16731.0	0	chr3	52511554	52894042	96
DOID:3312	bipolar disorder	rs6765687	NR	5.301029995663981	2013-02-27	23453885			55830		6990.0	27888.0	34878.0	0	chr3	52599427	52767577	96
DOID:3312	bipolar disorder	rs447	SEMA3A	5.3979400086720375	2013-02-27	23453885			10371	10371	6990.0	27888.0	34878.0	0	chr7	83550299	83624396	97
DOID:3312	bipolar disorder	rs514636	NR	6.154901959985742	2011-02-01	21254220			27074		1868.0	2938.0	4806.0	0	chr3	184351125	184363323	98
DOID:3312	bipolar disorder	rs683395	NR	5.301029995663981	2007-06-07	17554300			27074		1868.0	2938.0	4806.0	0	chr3	184351125	184363323	98
DOID:3312	bipolar disorder	rs7948661	NR	5.301029995663981	2013-02-27	23453885			4297		6990.0	27888.0	34878.0	0	chr11	117820059	118188521	99
DOID:3312	bipolar disorder	rs2736871	ST3GAL1	5.522878745280337	2013-09-13	24039173			6482	6482			2246.0	0	chr8	134539543	134560393	100
DOID:3312	bipolar disorder	rs2699783	MIR4778	5.154901959985743	2013-12-10	24322204	647162	100616464		100616464	388.0	1020.0	1408.0	0	chr2	65988352	66139020	101
DOID:3312	bipolar disorder	rs7427021	NR	5.301029995663981	2009-05-05	19416921	100151679	100302148			3683.0	14507.0	18190.0	0	chr3	165192754	165373995	102
DOID:3312	bipolar disorder	rs4027132	NR	5.522878745280337	2011-02-01	21254220	100422996	729992			1868.0	2938.0	4806.0	0	chr2	11954943	11966239	103
DOID:3312	bipolar disorder	rs7226677	THOC1	5.3979400086720375	2010-03-30	20351715	9984	81035		9984	4387.0	7970.0	12357.0	0	chr18	126305	276038	104
DOID:3312	bipolar disorder	rs7226677	COLEC12	5.3979400086720375	2010-03-30	20351715	9984	81035		81035	4387.0	7970.0	12357.0	0	chr18	126305	276038	104
DOID:3312	bipolar disorder	rs7226677	NR	5.154901959985743	2008-08-17	18711365	9984	81035			4387.0	6209.0	10596.0	0	chr18	126305	276038	104
DOID:3312	bipolar disorder	rs6694545	Intergenic	6.0	2013-02-27	23453885	10076	4146			6990.0	27888.0	34878.0	0	chr1	30183772	30231999	105
DOID:3312	bipolar disorder	rs7250872	NR	5.698970004336019	2009-05-05	19416921			148229		3683.0	14507.0	18190.0	0	chr19	1759863	1805935	106
DOID:3312	bipolar disorder	rs13409348	CTNNA2	5.522878745280337	2009-05-05	19416921	5068	1496		1496	3683.0	14507.0	18190.0	0	chr2	79362530	79408064	107
DOID:3312	bipolar disorder	rs17541406	MCTP2	6.0	2013-12-10	24322204	400454	100420292		55784	388.0	1020.0	1408.0	0	chr15	91690463	91704009	108
DOID:3312	bipolar disorder	rs17541406	SEPHS1P2	6.0	2013-12-10	24322204	400454	100420292		100420292	388.0	1020.0	1408.0	0	chr15	91690463	91704009	108
DOID:3312	bipolar disorder	rs2727943	Intergenic	7.522878745280337	2011-12-21	22205951	100271461	727810			1000.0	1034.0	2034.0	1	chr3	1832047	1883154	109
DOID:3312	bipolar disorder	rs2333194	NUMB	6.154901959985742	2012-10-23	23092984			8650	8650	2196.0	8148.0	10344.0	0	chr14	72818661	72985614	110
DOID:3312	bipolar disorder	rs2333194	NUMB	6.154901959985742	2012-10-23	23092984			8650	8650	2196.0	8148.0	10344.0	0	chr14	72818661	72985614	110
DOID:3312	bipolar disorder	rs6435387	LYPD6B	5.096910013008057	2013-02-27	23453885			3800	130576	6990.0	27888.0	34878.0	0	chr2	149316027	149729975	111
DOID:3312	bipolar disorder	rs6435387	KIF5C	5.096910013008057	2013-02-27	23453885			3800	3800	6990.0	27888.0	34878.0	0	chr2	149316027	149729975	111
DOID:3312	bipolar disorder	rs6435387	LYPD6B	5.096910013008057	2013-02-27	23453885			3800	130576	6990.0	27888.0	34878.0	0	chr2	149316027	149729975	111
DOID:3312	bipolar disorder	rs6435387	KIF5C	5.096910013008057	2013-02-27	23453885			3800	3800	6990.0	27888.0	34878.0	0	chr2	149316027	149729975	111
DOID:3312	bipolar disorder	rs4660531	Intergenic	5.522878745280337	2011-09-18	21926972			100132074		7481.0	9250.0	16731.0	0	chr1	41607522	41622460	112
DOID:3312	bipolar disorder	rs58873874	NR	5.522878745280337	2013-12-10	24322204			8728		388.0	1020.0	1408.0	0	chr5	156562427	156877726	113
DOID:3312	bipolar disorder	rs181500	Intergenic	5.301029995663981	2012-06-12	22688191	118987	196047			2111.0	2535.0	4646.0	0	chr10	119168366	119171861	114
DOID:3312	bipolar disorder	rs2176528	Intergenic	5.3979400086720375	2011-09-18	21926972	100271070	343981			7481.0	9250.0	16731.0	0	chr2	194580428	194702273	115
DOID:3312	bipolar disorder	rs360932	Intergenic	5.096910013008057	2013-02-27	23453885	100873434	55294			6990.0	27888.0	34878.0	0	chr4	153081135	153139363	116
DOID:3312	bipolar disorder	rs2675968	NR	5.301029995663981	2013-02-27	23453885			389084		6990.0	27888.0	34878.0	0	chr2	233267556	233515015	117
DOID:3312	bipolar disorder	rs4814920	NR	5.522878745280337	2013-12-10	24322204			54453		388.0	1020.0	1408.0	0	chr20	19796027	19813956	118
DOID:3312	bipolar disorder	rs6458307	NR	5.3979400086720375	2007-06-07	17554300			100189401		1868.0	2938.0	4806.0	0	chr6	42814720	42839971	119
DOID:3312	bipolar disorder	rs821470	NLRC5	5.522878745280337	2012-06-12	22688191			84166	84166	2111.0	2535.0	4646.0	0	chr16	55608655	55623057	120
DOID:3312	bipolar disorder	rs2297909	NR	5.698970004336019	2013-02-27	23453885			23046		6990.0	27888.0	34878.0	0	chr1	199135485	199292473	121
DOID:3312	bipolar disorder	rs7326068	IFT88	5.522878745280337	2010-08-16	20713499			8100	8100	402.0	1060.0	1462.0	0	chr13	20023299	20364641	122
DOID:3312	bipolar disorder	rs290475	NR	6.522878745280337	2013-12-10	24322204			6934		388.0	1020.0	1408.0	0	chr10	114864009	114889956	123
DOID:3312	bipolar disorder	rs290475	NR	6.522878745280337	2013-12-10	24322204			6934		388.0	1020.0	1408.0	0	chr10	114864009	114889956	123
DOID:3312	bipolar disorder	rs3758354	ANXA1	5.522878745280337	2010-08-16	20713499	100133307	301		301	402.0	1060.0	1462.0	0	chr9	74904133	74979755	124
DOID:3312	bipolar disorder	rs6703335	SDCCAG8	8.397940008672037	2013-10-29	24166486			10806	10806	11985.0	34676.0	46661.0	1	chr1	241569246	241707504	125
DOID:3312	bipolar disorder	rs7570682	NR	5.522878745280337	2011-02-01	21254220	130827	402093			1868.0	2938.0	4806.0	0	chr2	104335504	104383587	126
DOID:3312	bipolar disorder	rs11710433	Intergenic	6.0	2012-10-23	23092984	339910	347705			2196.0	8148.0	10344.0	0	chr3	5665809	5686860	127
DOID:3312	bipolar disorder	rs6844851	NR	6.045757490560675	2011-02-01	21254220	100873437	728081			1868.0	2938.0	4806.0	0	chr4	180910181	180930564	128
DOID:3312	bipolar disorder	rs1104918	NTRK3	5.221848749616356	2013-02-27	23453885			4916	4916	6990.0	27888.0	34878.0	0	chr15	86456524	86543964	129
DOID:3312	bipolar disorder	rs4730430	Intergenic	5.522878745280337	2013-02-27	23453885	646620	83943			6990.0	27888.0	34878.0	0	chr7	109816323	109944490	130
DOID:3312	bipolar disorder	rs4972755	Intergenic	5.522878745280337	2010-03-30	20351715	100127924	100287682			4387.0	7970.0	12357.0	0	chr2	175851379	175988888	131
DOID:3312	bipolar disorder	rs2310173	IL1R2	5.522878745280337	2013-02-27	23453885	7850	3554		7850	6990.0	27888.0	34878.0	0	chr2	101977074	102053979	132
